ID_Venda,Produto,Filial,Data_Venda,Quantidade,Preço_Unitario,Desconto (%),Total_Venda,Ano_Mês
798,Produto B,Filial Sul,2025-01-21,12,10.579169034711612,16.064898093296126,106.55563572201186,2025-01
799,Produto C,Filial Sul,2025-01-13,12,79.52646574714636,19.73126228228821,766.0186824809139,2025-01
800,Produto C,Filial Sul,2025-01-21,8,73.22395074296219,11.956799736913698,515.7496767453589,2025-01
801,Produto C,Filial Oeste,2025-01-08,1,65.37282879541726,1.6393146928732438,64.30116240782712,2025-01
802,Produto C,Filial Leste,2025-02-15,4,78.43818805142246,12.93674457852762,273.163360044739,2025-02
803,Produto D,Filial Norte,2025-01-07,11,56.16299482972892,12.499594967520704,540.5713274982154,2025-01
804,Produto E,Filial Oeste,2025-01-23,3,73.36749441892051,12.767011548408636,192.00197380103663,2025-01
805,Produto B,Filial Oeste,2025-03-16,13,94.1654878053844,6.14291296208423,1148.9527900393089,2025-03
806,Produto B,Filial Leste,2025-03-27,17,43.822451426147765,17.193591701606657,616.8925669231172,2025-03
807,Produto C,Filial Leste,2025-01-22,10,73.73096514105629,19.18944365910824,595.8240312599655,2025-01
808,Produto C,Filial Oeste,2025-03-30,12,52.811903620986286,4.354250259563031,606.1480940458717,2025-03
809,Produto A,Filial Norte,2025-01-22,15,70.69596866325834,1.763043162732889,1041.7435233211947,2025-01
810,Produto E,Filial Oeste,2025-01-29,10,78.66040019989278,3.8907006633696817,755.9995948750629,2025-01
811,Produto D,Filial Leste,2025-01-13,14,14.090725039221637,16.411042785114375,164.8960617402301,2025-01
812,Produto B,Filial Norte,2025-03-23,13,68.19403995537957,13.53289269639695,766.5503781374399,2025-03
813,Produto A,Filial Leste,2025-01-02,5,30.40670659662501,12.720946846782532,132.6934280630561,2025-01
814,Produto A,Filial Norte,2025-01-29,6,70.302928402681,8.03586270218849,387.9208896037421,2025-01
815,Produto B,Filial Sul,2025-03-26,2,52.14971673404321,11.556559430228717,92.24600745395514,2025-03
816,Produto D,Filial Leste,2025-03-20,17,79.61974676783984,6.157482505487348,1270.1919714248452,2025-03
817,Produto A,Filial Leste,2025-02-21,4,21.10607336850368,9.544001588359226,76.3668375638937,2025-02
818,Produto A,Filial Oeste,2025-01-27,14,66.36901164905757,15.86126056741312,781.7886968553729,2025-01
819,Produto E,Filial Leste,2025-02-19,10,35.062365603479705,19.624831949109243,281.81435276414527,2025-02
820,Produto D,Filial Leste,2025-03-20,3,86.76837957975323,18.64977847179604,211.75880701368644,2025-03
821,Produto A,Filial Sul,2025-01-23,3,93.55451550726768,18.677318856924977,228.2431210227719,2025-01
822,Produto D,Filial Leste,2025-03-29,15,99.675846431115,8.044474696942247,1374.861722790014,2025-03
823,Produto B,Filial Sul,2025-02-13,6,81.6406662184555,9.37579761013582,443.9172155174795,2025-02
824,Produto C,Filial Sul,2025-03-18,17,77.83606633852041,14.112707927379631,1136.4719237780607,2025-03
825,Produto A,Filial Sul,2025-01-22,12,29.395068298079597,18.44383856102569,287.68187227534264,2025-01
826,Produto E,Filial Sul,2025-02-12,11,40.24063530910979,2.839885187041693,430.076322145744,2025-02
827,Produto B,Filial Norte,2025-02-06,4,51.91142875860516,6.084837276543915,195.01081116286,2025-02
828,Produto D,Filial Oeste,2025-03-02,6,79.60429430040247,2.7849368918821904,464.3241896454485,2025-03
829,Produto B,Filial Norte,2025-02-25,1,92.34692785701718,12.240170599189106,81.04350634420818,2025-02
830,Produto A,Filial Leste,2025-01-03,16,27.022519002068616,6.126019937750751,405.87382560511054,2025-01
831,Produto D,Filial Norte,2025-03-04,15,93.01307362030926,6.522157050251469,1304.1992232229,2025-03
832,Produto C,Filial Norte,2025-01-19,17,72.60621871186522,1.4183191897595848,1216.7993232415724,2025-01
833,Produto B,Filial Leste,2025-01-23,8,64.96936576165348,6.995921236151839,483.3932808427264,2025-01
834,Produto A,Filial Leste,2025-01-29,12,27.98571441537456,17.24993014803171,277.89837872753765,2025-01
835,Produto E,Filial Leste,2025-01-30,10,14.99725295282355,4.661456237816699,142.98162569553008,2025-01
836,Produto D,Filial Norte,2025-02-08,15,61.1618408657146,13.903749324201314,789.8707774451808,2025-02
837,Produto B,Filial Norte,2025-01-25,9,68.63641149960031,12.592566898771851,539.9399291813712,2025-01
838,Produto B,Filial Leste,2025-01-08,2,28.97033044192194,17.269692167382306,47.93448710945716,2025-01
839,Produto C,Filial Oeste,2025-02-27,5,60.08105852429107,2.645758953020765,292.457292696575,2025-02
840,Produto C,Filial Oeste,2025-01-16,6,87.08440624863162,19.551799206900863,420.347027990264,2025-01
841,Produto E,Filial Sul,2025-03-13,7,85.1559350909518,11.652572920807312,526.6315436065831,2025-03
842,Produto E,Filial Leste,2025-01-01,1,93.46196625276674,19.909483046936288,74.85417192633882,2025-01
843,Produto A,Filial Sul,2025-01-05,7,42.92972286011924,18.230294517317017,245.7245556307608,2025-01
844,Produto A,Filial Oeste,2025-01-03,12,38.62446152958268,4.430345442262116,442.9591735033024,2025-01
845,Produto E,Filial Sul,2025-03-06,16,77.44834053827277,1.123240198066262,1225.2545543137862,2025-03
846,Produto E,Filial Leste,2025-01-04,16,48.80011645873045,5.112781875907231,740.8811671841097,2025-01
847,Produto D,Filial Leste,2025-03-05,11,17.879379762500257,10.551272979988395,175.9216535629306,2025-03
848,Produto C,Filial Leste,2025-03-30,4,35.45210176034497,3.4319273413038,136.9416455478594,2025-03
849,Produto A,Filial Norte,2025-01-10,13,47.67240569783402,3.34919489035977,598.9849309871776,2025-01
850,Produto C,Filial Sul,2025-01-21,7,36.32647829286268,9.251870942103062,230.7591958237716,2025-01
851,Produto C,Filial Oeste,2025-02-15,4,39.89850138525895,0.6653594233871685,158.53213178600743,2025-02
852,Produto E,Filial Oeste,2025-01-27,15,36.43983155569517,2.437761650645409,533.2727297470597,2025-01
853,Produto D,Filial Oeste,2025-03-07,19,13.73492504647715,8.317226788158951,239.258643442382,2025-03
854,Produto B,Filial Norte,2025-02-10,9,67.33852307419983,1.2625981841593292,598.3947729416275,2025-02
855,Produto D,Filial Norte,2025-01-13,11,63.75631783181224,7.935101129110587,645.6690848922684,2025-01
856,Produto D,Filial Leste,2025-01-09,8,68.80451486308125,9.480125318968902,498.25408503162055,2025-01
857,Produto C,Filial Oeste,2025-02-05,1,27.30789064302647,9.025332281462289,24.843262773434983,2025-02
858,Produto D,Filial Norte,2025-03-27,8,36.60890874512367,17.383497148061746,241.96000109982856,2025-03
859,Produto A,Filial Leste,2025-03-31,13,65.765433425043,10.601249101034648,764.3151880686282,2025-03
860,Produto C,Filial Oeste,2025-02-27,4,63.96648116139293,9.359609249560869,231.9178738959704,2025-02
861,Produto A,Filial Sul,2025-02-23,8,55.5697278418841,8.214184907833324,408.0410211533761,2025-02
862,Produto B,Filial Leste,2025-01-12,3,41.53719250091777,16.35246756608972,104.2345097080228,2025-01
863,Produto C,Filial Norte,2025-03-22,9,92.1637904297221,17.901132079996664,680.988857174696,2025-03
864,Produto B,Filial Norte,2025-03-19,2,40.57932180689594,17.064849383942352,67.30904331904775,2025-03
865,Produto C,Filial Leste,2025-01-14,2,51.005724079352646,13.470931562627817,88.26955579120055,2025-01
866,Produto E,Filial Leste,2025-02-03,13,71.03024478587878,2.7472349193734846,898.0254022714604,2025-02
867,Produto D,Filial Norte,2025-02-22,15,58.87192877800877,5.537399389840245,834.179324296022,2025-02
868,Produto E,Filial Sul,2025-01-20,12,41.219737872794695,0.9212612736395488,490.0799566881228,2025-01
869,Produto B,Filial Oeste,2025-03-16,4,49.20803114108588,18.616481499802283,160.18890850915474,2025-03
870,Produto D,Filial Sul,2025-01-16,8,81.50327360681555,13.215970593818207,565.854599471517,2025-01
871,Produto C,Filial Leste,2025-03-11,9,35.03162399379512,14.92725768626483,268.2212688770215,2025-03
872,Produto D,Filial Sul,2025-02-25,5,22.80297157991339,6.231434791644579,106.91009637676922,2025-02
873,Produto A,Filial Norte,2025-03-24,18,38.18468816467994,16.913070445546847,571.0767292075542,2025-03
874,Produto D,Filial Leste,2025-02-27,11,86.45807939391112,5.19206567416957,901.6603104426896,2025-02
875,Produto A,Filial Oeste,2025-01-04,15,18.009074337071198,0.0328751422489936,270.04730742397743,2025-01
876,Produto D,Filial Norte,2025-01-04,9,99.25264660352066,7.528299250413879,826.025493179267,2025-01
877,Produto A,Filial Norte,2025-01-20,17,58.69026090348962,11.415229619181469,883.8407585734132,2025-01
878,Produto B,Filial Oeste,2025-01-10,12,98.63611695703848,9.574097159310451,1070.311191424806,2025-01
879,Produto E,Filial Oeste,2025-01-24,7,94.50967798773796,17.24152285153194,547.5033918240101,2025-01
880,Produto C,Filial Sul,2025-01-26,10,50.75323427898251,2.1081057191233388,496.8330244450721,2025-01
881,Produto D,Filial Leste,2025-02-06,10,27.86419671448142,11.076468812674513,247.7782765549961,2025-02
882,Produto E,Filial Oeste,2025-03-26,13,24.83962989086246,10.259586996418149,289.7854238840749,2025-03
883,Produto C,Filial Oeste,2025-02-23,19,31.59904274829617,5.62785964344326,566.5931665012581,2025-02
884,Produto C,Filial Leste,2025-01-21,11,73.91193765080835,16.444562251540212,679.3318735775175,2025-01
885,Produto A,Filial Oeste,2025-03-15,13,34.56549952583391,15.056973117644128,381.692760205246,2025-03
886,Produto B,Filial Oeste,2025-02-07,8,40.72827426438685,14.65718374663662,278.06925014897246,2025-02
887,Produto B,Filial Sul,2025-02-15,8,50.39009235951533,17.52384956539112,332.4784670285777,2025-02
888,Produto E,Filial Norte,2025-01-04,4,92.19094123793109,14.455692012430424,315.4564108368602,2025-01
889,Produto B,Filial Norte,2025-03-01,15,27.045407609636147,4.6368258342945285,386.8703874390342,2025-03
890,Produto D,Filial Norte,2025-02-26,11,10.45238973488228,14.111254232993822,98.75169090566662,2025-02
891,Produto B,Filial Norte,2025-02-14,11,15.408676934035311,6.154056267796877,159.06460113930913,2025-02
892,Produto E,Filial Oeste,2025-01-20,1,91.4289707512106,4.84349300694941,87.0006149465499,2025-01
893,Produto B,Filial Leste,2025-01-17,17,68.27648183590267,1.4600718579925465,1143.7531343628173,2025-01
894,Produto D,Filial Leste,2025-03-12,15,34.57365573950261,14.880571606953534,441.43347210066497,2025-03
895,Produto A,Filial Sul,2025-01-04,6,25.9473250910072,14.220019238996224,133.54566282636648,2025-01
896,Produto E,Filial Sul,2025-01-14,15,36.48400629734029,4.689989553481874,521.5936531995503,2025-01
897,Produto A,Filial Oeste,2025-01-03,9,20.331723452615208,14.98758033448312,155.56041060092605,2025-01
898,Produto A,Filial Leste,2025-03-29,14,94.73796192559968,18.356817661871062,1082.8592179768234,2025-03
899,Produto A,Filial Leste,2025-03-21,18,80.57855569287402,2.160579149831585,1419.0766599480903,2025-03
900,Produto C,Filial Norte,2025-02-27,17,51.615205922128666,4.652732767735499,836.6327014919457,2025-02
901,Produto C,Filial Oeste,2025-02-24,18,87.84663446036818,15.00521588174631,1343.971031665345,2025-02
902,Produto A,Filial Oeste,2025-01-04,5,32.451238386390905,5.490133470141565,153.34811043132115,2025-01
903,Produto E,Filial Norte,2025-01-24,9,74.54085116249742,12.493279485674336,587.0542886618948,2025-01
904,Produto D,Filial Oeste,2025-02-03,11,87.05192491123691,1.6232844892742904,942.0270696819192,2025-02
905,Produto D,Filial Oeste,2025-01-30,1,42.10918404609453,9.044049582070777,38.3008085623603,2025-01
906,Produto B,Filial Sul,2025-03-23,18,78.17180009056459,14.781828439859062,1199.0984168308992,2025-03
907,Produto E,Filial Leste,2025-01-19,6,36.55651143378785,13.73027886086505,189.2232028327485,2025-01
908,Produto C,Filial Oeste,2025-01-31,2,36.89714217331277,16.301442013516137,61.76475187457117,2025-01
909,Produto A,Filial Sul,2025-03-01,15,19.635146069876747,17.54904253206338,242.8404890226196,2025-03
910,Produto B,Filial Leste,2025-03-01,14,49.60522418584589,15.463670025175166,587.082104034976,2025-03
911,Produto D,Filial Norte,2025-01-19,5,75.674071584768,13.43175485877852,327.54857898922694,2025-01
912,Produto C,Filial Sul,2025-02-18,6,94.61987250141564,0.634449836320623,564.1173412512217,2025-02
913,Produto C,Filial Sul,2025-03-04,6,64.34172927361865,10.69933346818888,344.7455585966094,2025-03
914,Produto A,Filial Leste,2025-03-24,18,87.6821983962165,0.7539544982970559,1566.3800613096448,2025-03
915,Produto D,Filial Norte,2025-01-22,14,84.02451843612043,16.161356342320452,986.2302323543636,2025-01
916,Produto E,Filial Sul,2025-01-24,10,25.60087476777528,6.414490489199151,239.58709090644544,2025-01
917,Produto C,Filial Oeste,2025-03-17,14,53.72356860213683,11.24858748235842,667.5259638499288,2025-03
918,Produto A,Filial Oeste,2025-01-30,13,20.523118197285232,5.5889061463780525,251.88930497807343,2025-01
919,Produto E,Filial Oeste,2025-02-27,3,71.39378454054714,15.650002887605872,180.66196559514125,2025-02
920,Produto D,Filial Norte,2025-01-31,6,95.49097014214684,17.73005053283805,471.3622372898815,2025-01
921,Produto C,Filial Sul,2025-03-05,8,22.338051227088087,7.972849884261279,164.45657548546376,2025-03
922,Produto E,Filial Oeste,2025-01-19,12,76.04948177222872,17.25844787021978,755.0942592599561,2025-01
923,Produto E,Filial Norte,2025-02-17,13,66.90143357810749,5.341500149126648,823.2626142489452,2025-02
924,Produto E,Filial Oeste,2025-02-14,11,62.524453330728974,10.693218461510476,614.2243463862986,2025-02
925,Produto C,Filial Leste,2025-02-24,12,45.11082112195053,17.17522859677408,448.35521366848417,2025-02
926,Produto C,Filial Sul,2025-02-24,1,41.96184829784313,6.517626852315807,39.22693160545489,2025-02
927,Produto B,Filial Sul,2025-01-18,17,14.072427011699908,19.08084530156172,193.5839127181785,2025-01
928,Produto D,Filial Norte,2025-03-04,16,29.61178374268121,2.4375900356276725,462.239517644768,2025-03
929,Produto A,Filial Norte,2025-02-16,11,11.36591940581442,0.3655013944701246,124.56814493081,2025-02
930,Produto E,Filial Sul,2025-03-16,13,62.327539502381846,18.08270705156381,663.7414305823396,2025-03
931,Produto B,Filial Oeste,2025-02-26,18,19.5267912290118,1.3729733229574448,346.6564847029416,2025-02
932,Produto A,Filial Oeste,2025-02-14,11,88.57174546267444,19.837783918949835,781.0118138300152,2025-02
933,Produto B,Filial Leste,2025-02-02,12,57.08287186274488,19.027937239582123,554.6541459618084,2025-02
934,Produto C,Filial Oeste,2025-01-17,6,72.97209181528376,2.7404182007264133,425.8341079783616,2025-01
935,Produto E,Filial Norte,2025-03-11,9,46.97713826564468,10.751692513851316,377.336707267642,2025-03
936,Produto A,Filial Norte,2025-01-04,16,60.45218281009438,3.698405949342887,931.4626509526114,2025-01
937,Produto A,Filial Oeste,2025-01-20,4,94.83932592699676,8.563103460602397,346.8725453061204,2025-01
938,Produto A,Filial Norte,2025-02-16,3,17.44606356613037,1.2285025851966536,51.69521467261622,2025-02
939,Produto A,Filial Sul,2025-01-15,16,32.85439947313265,4.47849175593179,502.1282864202801,2025-01
940,Produto A,Filial Sul,2025-03-11,12,80.19894942194898,7.265455927977991,892.465561163951,2025-03
941,Produto B,Filial Oeste,2025-02-16,11,18.88634861943993,8.772950004921096,189.52404567031493,2025-02
942,Produto E,Filial Sul,2025-03-19,5,16.809499351369976,19.549925164177864,67.61627403852091,2025-03
943,Produto C,Filial Sul,2025-03-16,18,42.53872588786347,16.157312913679625,641.9809950600408,2025-03
944,Produto C,Filial Leste,2025-01-09,19,18.29511626251891,14.748198886238924,296.3414064634256,2025-01
945,Produto C,Filial Leste,2025-03-31,6,62.65705979855828,10.740826294839485,335.5630430648486,2025-03
946,Produto C,Filial Sul,2025-01-16,18,30.364772573493983,16.799955212086868,454.7430788561092,2025-01
947,Produto B,Filial Oeste,2025-03-10,6,90.6128166879435,6.786456713114221,506.7805026412961,2025-03
948,Produto D,Filial Leste,2025-03-02,4,80.5150072760731,14.177982255466322,276.3984153259362,2025-03
949,Produto E,Filial Norte,2025-01-10,12,72.97346854895287,19.87567950756344,701.6339497753247,2025-01
950,Produto A,Filial Norte,2025-02-19,19,65.52496246460518,6.292578178703976,1166.6333065241158,2025-02
951,Produto D,Filial Norte,2025-01-03,2,87.7119157307317,13.480350697679349,151.77608377315218,2025-01
952,Produto C,Filial Oeste,2025-03-18,17,30.07558553884812,16.88629728304765,424.947856837396,2025-03
953,Produto D,Filial Sul,2025-03-11,11,88.57979584878049,18.316151667013443,795.9092470426567,2025-03
954,Produto E,Filial Norte,2025-03-22,11,81.05430685816471,14.358653818802036,763.5759948428845,2025-03
955,Produto A,Filial Oeste,2025-02-20,16,77.3344743748917,5.672158468342725,1167.1670470030072,2025-02
956,Produto A,Filial Leste,2025-01-19,2,60.513011026743165,6.525643031378929,113.12829587919788,2025-01
957,Produto E,Filial Sul,2025-02-11,2,32.16197448735401,0.4151606424792842,64.05690125487658,2025-02
958,Produto E,Filial Leste,2025-02-04,8,48.11931243927067,15.217719553430191,326.37320336978894,2025-02
959,Produto C,Filial Oeste,2025-02-15,13,81.42135890849214,0.8547921212390275,1049.429882117976,2025-02
960,Produto A,Filial Norte,2025-01-26,10,12.8600635921592,17.293047092054913,106.36166739098904,2025-01
961,Produto D,Filial Norte,2025-03-10,8,80.38456923373825,2.373212289490776,627.8149820626315,2025-03
962,Produto B,Filial Oeste,2025-03-05,4,31.606366643880985,3.437530242718485,122.07955292749234,2025-03
963,Produto B,Filial Norte,2025-02-06,15,22.987828064944274,9.530529416644749,311.95449523450566,2025-02
964,Produto E,Filial Sul,2025-03-25,1,20.4131186362272,14.757608303374848,17.40063054538957,2025-03
965,Produto C,Filial Oeste,2025-02-18,11,12.45250107557336,2.7800441039815538,133.16947658986007,2025-02
966,Produto B,Filial Leste,2025-01-21,7,57.12278366993076,8.801421501329969,364.6661669409309,2025-01
967,Produto A,Filial Oeste,2025-03-15,17,29.64338854243565,9.657025488202096,455.2722222405396,2025-03
968,Produto E,Filial Sul,2025-03-05,18,99.04885892016684,4.245712833371826,1707.1835185023292,2025-03
969,Produto D,Filial Sul,2025-01-05,12,61.69930802849852,2.3111675336126347,723.2800038345624,2025-01
970,Produto E,Filial Oeste,2025-03-11,9,22.409674242040936,16.728418459712792,167.9480114343647,2025-03
971,Produto D,Filial Oeste,2025-03-31,5,71.98862867302287,10.04931299525531,323.77133028339347,2025-03
972,Produto E,Filial Norte,2025-01-04,10,90.79692098587527,0.2876247196830594,905.357665964088,2025-01
973,Produto E,Filial Sul,2025-02-08,4,77.06615458326529,16.059626026182077,258.75847345773406,2025-02
974,Produto E,Filial Oeste,2025-02-04,5,16.87958749355029,19.615876108291697,67.84254261612382,2025-02
975,Produto D,Filial Oeste,2025-01-01,10,90.62957630733936,12.118523908284946,796.4660943455709,2025-01
976,Produto D,Filial Sul,2025-01-24,11,81.45364472739683,10.074167741681414,805.726547184302,2025-01
977,Produto E,Filial Oeste,2025-02-26,10,24.24735100950529,17.568317260899235,199.87499456791548,2025-02
978,Produto B,Filial Norte,2025-03-11,8,14.660729985953518,19.05033579369197,94.94249355058308,2025-03
979,Produto C,Filial Sul,2025-02-10,2,60.15795177828777,15.09073831804921,102.15934539585623,2025-02
980,Produto C,Filial Norte,2025-02-23,8,24.04322302059792,8.909058594685757,175.20958554913503,2025-02
981,Produto C,Filial Norte,2025-02-15,16,85.11318573357448,11.844427986628808,1200.51225187577,2025-02
982,Produto D,Filial Norte,2025-03-01,5,42.25011910045064,14.018707300359983,181.6359928485249,2025-03
983,Produto D,Filial Norte,2025-03-01,3,92.1603200262918,3.885471420036029,265.7383713931694,2025-03
984,Produto B,Filial Sul,2025-02-26,12,60.91193549269052,8.944020644328761,665.5675128883686,2025-02
985,Produto C,Filial Norte,2025-01-31,13,26.44051458157013,16.5964252943457,286.68034631079047,2025-01
986,Produto C,Filial Norte,2025-03-25,13,22.56389806238201,13.09450696996886,254.9204691527875,2025-03
987,Produto E,Filial Oeste,2025-01-24,10,61.88251938019785,8.224081344237081,567.932506485071,2025-01
988,Produto D,Filial Sul,2025-03-30,4,78.56952506761995,13.267250680293628,272.5820368743307,2025-03
989,Produto C,Filial Sul,2025-02-05,9,80.33550829679639,2.3644482414491974,705.9241510525217,2025-02
990,Produto B,Filial Leste,2025-03-26,2,34.81816639971531,8.029952211297527,64.04456855393623,2025-03
991,Produto B,Filial Sul,2025-01-30,19,28.382208302095076,15.862570759261128,453.7211481155527,2025-01
992,Produto C,Filial Sul,2025-01-24,1,11.508067404314415,4.41017574273296,11.000541407191983,2025-01
993,Produto D,Filial Leste,2025-01-30,7,71.12792360810525,3.719230151148354,479.3775869917078,2025-01
994,Produto B,Filial Sul,2025-03-27,17,16.89114325901851,19.01637319832863,232.54402713012675,2025-03
995,Produto E,Filial Sul,2025-01-07,3,47.86850815893333,4.197952591724614,137.57703264016644,2025-01
996,Produto B,Filial Sul,2025-02-04,3,64.15139476164666,5.218371593003361,182.41120980266837,2025-02
997,Produto A,Filial Sul,2025-02-24,3,94.33980504277092,19.39231877808676,228.13538794275368,2025-02
998,Produto A,Filial Leste,2025-01-14,17,38.06219232601918,14.694171405300514,551.9775652653193,2025-01
999,Produto D,Filial Sul,2025-01-10,7,32.479494620186784,13.991930660470564,195.54490377841287,2025-01
1000,Produto C,Filial Sul,2025-03-21,14,68.87441388574885,17.058527677091625,799.7563410285925,2025-03
